1.77400e+00 1.03000e+00 2.67000e+00 1.47145e+16 3.13551e+13 -4.43489e+12 1.09996e+16
1.84000e+00 3.84400e+00 4.54000e+00 4.24112e+16 5.23437e+13 -2.16921e+13 1.86438e+16
2.18200e+00 1.07800e+00 3.36000e+00 2.32982e+16 3.94168e+13 -8.83556e+12 1.38396e+16
3.51400e+00 3.91600e+00 2.90000e-01 1.89457e+14 6.13110e+12 -5.72049e+09 1.23223e+15
2.35600e+00 2.75200e+00 3.44000e+00 2.44097e+16 4.04532e+13 -9.46328e+12 1.41564e+16
3.16000e+00 2.95600e+00 3.64000e+00 2.73553e+16 4.33521e+13 -1.12078e+13 1.49837e+16
2.12200e+00 2.74600e+00 5.90000e-01 7.31807e+14 8.34821e+12 -4.79427e+10 2.45045e+15
1.17400e+00 3.94000e+00 1.43000e+00 4.22322e+15 1.69761e+13 -6.80724e+11 5.89079e+15
2.78800e+00 3.89200e+00 9.30000e-01 1.81067e+15 1.27019e+13 -1.87580e+11 3.85505e+15
1.58200e+00 2.02600e+00 4.67000e+00 4.48986e+16 5.35920e+13 -2.36723e+13 1.92001e+16
2.17600e+00 1.82200e+00 7.60000e-01 1.20845e+15 1.02962e+13 -1.02442e+11 3.15040e+15
2.19400e+00 2.12800e+00 6.60000e-01 9.14114e+14 9.19118e+12 -6.71072e+10 2.73927e+15
2.30800e+00 1.27600e+00 3.08000e+00 1.95875e+16 3.63844e+13 -6.80527e+12 1.26891e+16
1.03600e+00 2.72200e+00 3.95000e+00 3.21030e+16 4.50805e+13 -1.43178e+13 1.62330e+16
1.70800e+00 2.35000e+00 2.85000e+00 1.67517e+16 3.33154e+13 -5.38629e+12 1.17312e+16
1.18600e+00 2.49400e+00 3.22000e+00 2.13527e+16 3.70300e+13 -7.76384e+12 1.32429e+16
1.66600e+00 3.51400e+00 4.86000e+00 4.85857e+16 5.57844e+13 -2.66124e+13 1.99558e+16
3.54400e+00 2.51800e+00 1.40000e+00 4.09099e+15 1.85854e+13 -6.39782e+11 5.79608e+15
3.24400e+00 1.71400e+00 4.79000e+00 4.73325e+16 5.63005e+13 -2.55595e+13 1.97158e+16
2.86600e+00 2.80600e+00 8.70000e-01 1.58787e+15 1.20942e+13 -1.53651e+11 3.60994e+15
1.27600e+00 1.76800e+00 4.30000e+00 3.80650e+16 4.91984e+13 -1.84909e+13 1.76824e+16
3.73600e+00 3.10000e+00 3.63000e+00 2.72291e+16 4.37125e+13 -1.11147e+13 1.49478e+16
1.69000e+00 2.73400e+00 4.06000e+00 3.39437e+16 4.68488e+13 -1.55470e+13 1.66911e+16
2.21200e+00 3.97000e+00 4.50000e-01 4.29629e+14 6.85432e+12 -2.12852e+10 1.87558e+15
1.96600e+00 2.53600e+00 3.10000e-01 2.06079e+14 5.08475e+12 -6.96626e+09 1.29724e+15
3.17800e+00 2.67400e+00 2.65000e+00 1.45328e+16 3.22820e+13 -4.33079e+12 1.09250e+16
3.49000e+00 3.58000e+00 3.95000e+00 3.22038e+16 4.70927e+13 -1.43059e+13 1.62511e+16
1.95400e+00 2.36200e+00 3.77000e+00 2.92918e+16 4.38189e+13 -1.24577e+13 1.55089e+16
1.33000e+00 1.33000e+00 1.35000e+00 3.76911e+15 1.62089e+13 -5.73539e+11 5.56733e+15
2.57800e+00 3.92200e+00 3.56000e+00 2.61350e+16 4.19773e+13 -1.04729e+13 1.46407e+16
1.93600e+00 1.87600e+00 4.26000e+00 3.73914e+16 4.92919e+13 -1.79788e+13 1.75243e+16
3.73600e+00 2.92000e+00 1.28000e+00 3.42818e+15 1.73992e+13 -4.89027e+11 5.30463e+15
1.27000e+00 3.52000e+00 2.93000e+00 1.76816e+16 3.38507e+13 -5.84510e+12 1.20477e+16
3.85000e+00 1.18600e+00 2.93000e+00 1.77853e+16 3.59702e+13 -5.86120e+12 1.20905e+16
1.85800e+00 3.48400e+00 9.60000e-01 1.91648e+15 1.22747e+13 -2.06233e+11 3.96817e+15
2.33200e+00 2.18200e+00 4.14000e+00 3.53320e+16 4.82725e+13 -1.64969e+13 1.70327e+16
3.03400e+00 1.62400e+00 1.60000e+00 5.32273e+15 2.04067e+13 -9.54999e+11 6.61375e+15
1.40200e+00 3.01600e+00 2.86000e+00 1.68554e+16 3.31757e+13 -5.43935e+12 1.17650e+16
1.51000e+00 1.44400e+00 2.39000e+00 1.17870e+16 2.80027e+13 -3.18005e+12 9.84403e+15
3.73000e+00 2.66200e+00 1.70000e-01 7.22560e+13 4.96460e+12 -1.15943e+09 7.41124e+14
1.16200e+00 3.41800e+00 2.26000e+00 1.05276e+16 2.62602e+13 -2.68481e+12 9.29886e+15
2.15200e+00 3.37000e+00 1.83000e+00 6.93017e+15 2.22578e+13 -1.42664e+12 7.54515e+15
2.60200e+00 3.13600e+00 4.36000e+00 3.91738e+16 5.09554e+13 -1.92393e+13 1.79254e+16
1.99000e+00 2.95600e+00 4.88000e+00 4.90188e+16 5.62758e+13 -2.69672e+13 2.00504e+16
1.22800e+00 2.76400e+00 2.07000e+00 8.83778e+15 2.41872e+13 -2.06448e+12 8.52182e+15
1.93000e+00 1.79200e+00 3.80000e+00 2.97651e+16 4.41361e+13 -1.27664e+13 1.56374e+16
3.98800e+00 1.56400e+00 3.91000e+00 3.16083e+16 4.70572e+13 -1.39143e+13 1.61144e+16
1.58800e+00 3.98200e+00 4.02000e+00 3.32557e+16 4.63149e+13 -1.50669e+13 1.65119e+16
2.27800e+00 3.19000e+00 2.50000e+00 1.29111e+16 2.98634e+13 -3.63460e+12 1.02970e+16
3.43000e+00 2.07400e+00 3.70000e-01 3.00629e+14 6.95804e+12 -1.18634e+10 1.56045e+15
2.77600e+00 3.73600e+00 9.70000e-01 1.96803e+15 1.31400e+13 -2.12825e+11 4.01938e+15
2.30200e+00 3.25000e+00 2.00000e-01 8.96072e+13 4.12869e+12 -1.87608e+09 8.48521e+14
3.84400e+00 3.29200e+00 2.80000e+00 1.62373e+16 3.45076e+13 -5.10539e+12 1.15447e+16
1.55200e+00 2.49400e+00 2.59000e+00 1.38351e+16 3.02760e+13 -4.04287e+12 1.06614e+16
3.98800e+00 3.56800e+00 4.82000e+00 4.79200e+16 5.72419e+13 -2.59659e+13 1.98173e+16
3.04000e+00 2.21200e+00 4.68000e+00 4.51655e+16 5.49000e+13 -2.38212e+13 1.92546e+16
2.44000e+00 1.69600e+00 1.99000e+00 8.19997e+15 2.42865e+13 -1.83629e+12 8.20984e+15
3.11800e+00 2.68000e+00 3.79000e+00 2.96506e+16 4.49976e+13 -1.26535e+13 1.56008e+16
3.98800e+00 3.89200e+00 2.68000e+00 1.48836e+16 3.32816e+13 -4.47514e+12 1.10511e+16
3.89200e+00 1.34800e+00 2.60000e-01 1.56600e+14 6.10538e+12 -4.13036e+09 1.11320e+15
1.91800e+00 2.74600e+00 2.66000e+00 1.46017e+16 3.13599e+13 -4.37863e+12 1.09516e+16
3.70600e+00 2.62600e+00 2.16000e+00 9.68665e+15 2.72286e+13 -2.34700e+12 8.91956e+15
2.63200e+00 3.14200e+00 9.00000e-02 2.21569e+13 3.16771e+12 -1.72887e+08 3.99731e+14
3.40600e+00 1.43200e+00 2.40000e+00 1.19405e+16 2.96706e+13 -3.22142e+12 9.90640e+15
1.77400e+00 2.11000e+00 3.31000e+00 2.25869e+16 3.85208e+13 -8.43689e+12 1.36217e+16
1.51000e+00 1.84000e+00 1.00000e+00 2.07450e+15 1.24372e+13 -2.33169e+11 4.12979e+15
1.58800e+00 1.98400e+00 4.41000e+00 4.00463e+16 5.06857e+13 -1.99395e+13 1.81344e+16
2.41600e+00 2.21200e+00 9.00000e-01 1.69261e+15 1.20609e+13 -1.70073e+11 3.72856e+15
3.91000e+00 2.22400e+00 4.23000e+00 3.69596e+16 5.05751e+13 -1.75973e+13 1.74190e+16
2.84800e+00 2.13400e+00 4.39000e+00 3.97457e+16 5.14954e+13 -1.96682e+13 1.80644e+16
3.35800e+00 2.39800e+00 4.07000e+00 3.41955e+16 4.83302e+13 -1.56724e+13 1.67546e+16
3.70000e+00 2.29000e+00 1.68000e+00 5.87861e+15 2.18489e+13 -1.10524e+12 6.94873e+15
2.79400e+00 3.70600e+00 3.52000e+00 2.55639e+16 4.17070e+13 -1.01273e+13 1.44812e+16
2.13400e+00 3.20800e+00 4.78000e+00 4.70358e+16 5.52736e+13 -2.53359e+13 1.96386e+16
2.63200e+00 2.62600e+00 1.56000e+00 5.05262e+15 1.96286e+13 -8.84608e+11 6.44312e+15
1.21600e+00 1.54600e+00 4.70000e-01 4.61379e+14 6.26100e+12 -2.42307e+10 1.94704e+15
2.39200e+00 1.03000e+00 4.58000e+00 4.32523e+16 5.32514e+13 -2.23677e+13 1.88547e+16
2.93200e+00 1.00600e+00 1.60000e-01 6.14410e+13 4.19777e+12 -9.64552e+08 6.91082e+14
1.63000e+00 2.36800e+00 6.40000e-01 8.55209e+14 8.50438e+12 -6.11628e+10 2.65064e+15
1.03000e+00 3.18400e+00 1.78000e+00 6.53446e+15 2.07773e+13 -1.31270e+12 7.32772e+15
3.34600e+00 2.31400e+00 2.19000e+00 9.94698e+15 2.72692e+13 -2.44642e+12 9.03976e+15
1.15000e+00 1.15000e+00 4.60000e-01 4.41720e+14 6.09487e+12 -2.27173e+10 1.90523e+15
2.78800e+00 1.72600e+00 4.21000e+00 3.65647e+16 4.94315e+13 -1.73592e+13 1.73306e+16
3.57400e+00 3.89200e+00 2.45000e+00 1.24376e+16 3.03666e+13 -3.42000e+12 1.01034e+16
1.66600e+00 1.68400e+00 2.69000e+00 1.49290e+16 3.14899e+13 -4.53247e+12 1.10773e+16
3.29200e+00 2.04400e+00 2.31000e+00 1.10606e+16 2.85688e+13 -2.87119e+12 9.53299e+15
2.92000e+00 3.75400e+00 8.10000e-01 1.37917e+15 1.14665e+13 -1.23998e+11 3.36345e+15
3.14800e+00 2.73400e+00 2.17000e+00 9.76067e+15 2.68826e+13 -2.37922e+12 8.95402e+15
3.65800e+00 2.18200e+00 9.00000e-01 1.70823e+15 1.30801e+13 -1.70195e+11 3.74248e+15
2.90200e+00 2.87800e+00 1.64000e+00 5.58653e+15 2.07459e+13 -1.02763e+12 6.77433e+15
3.41200e+00 4.00000e+00 4.91000e+00 4.96749e+16 5.77757e+13 -2.74233e+13 2.01717e+16
1.38400e+00 1.70200e+00 1.20000e-01 3.22670e+13 2.47952e+12 -4.05302e+08 5.09181e+14
2.82400e+00 1.33600e+00 2.04000e+00 8.62591e+15 2.51617e+13 -1.97880e+12 8.42066e+15
3.65800e+00 2.65000e+00 1.85000e+00 7.11774e+15 2.37179e+13 -1.47515e+12 7.64585e+15
1.63000e+00 2.32600e+00 4.79000e+00 4.72271e+16 5.49743e+13 -2.55299e+13 1.96880e+16
1.37800e+00 2.41600e+00 4.29000e+00 3.78815e+16 4.91687e+13 -1.83454e+13 1.76342e+16
1.13200e+00 3.07600e+00 4.90000e+00 4.93692e+16 5.57953e+13 -2.72918e+13 2.01207e+16
1.85200e+00 1.40200e+00 3.43000e+00 2.42608e+16 3.99295e+13 -9.39508e+12 1.41209e+16
3.73000e+00 2.83600e+00 4.50000e+00 4.17896e+16 5.34493e+13 -2.11617e+13 1.85155e+16
1.58200e+00 3.26800e+00 1.74000e+00 6.25588e+15 2.07823e+13 -1.22637e+12 7.16947e+15
2.26000e+00 1.46800e+00 4.10000e+00 3.46620e+16 4.77669e+13 -1.60396e+13 1.68762e+16
2.87800e+00 3.22000e+00 4.03000e+00 3.34932e+16 4.74869e+13 -1.51975e+13 1.65759e+16
1.20400e+00 3.85600e+00 2.49000e+00 1.27745e+16 2.88696e+13 -3.58842e+12 1.02411e+16
3.26800e+00 3.23200e+00 4.16000e+00 3.57016e+16 4.92624e+13 -1.67141e+13 1.71126e+16
1.47400e+00 2.37400e+00 3.10000e+00 1.98042e+16 3.59228e+13 -6.92972e+12 1.27545e+16
3.80200e+00 3.50800e+00 4.48000e+00 4.14099e+16 5.32828e+13 -2.08602e+13 1.84250e+16
2.75200e+00 2.75200e+00 4.28000e+00 3.77674e+16 5.01836e+13 -1.82116e+13 1.76043e+16
1.10800e+00 3.65800e+00 2.04000e+00 8.57936e+15 2.37524e+13 -1.97480e+12 8.39470e+15
1.11400e+00 3.24400e+00 7.80000e-01 1.26141e+15 9.64859e+12 -1.10621e+11 3.22015e+15
1.43200e+00 2.81800e+00 1.28000e+00 3.39032e+15 1.55085e+13 -4.88602e+11 5.27895e+15
1.97800e+00 2.20600e+00 2.04000e+00 8.60320e+15 2.44670e+13 -1.97720e+12 8.40865e+15
2.16400e+00 2.83000e+00 8.40000e-01 1.47337e+15 1.11821e+13 -1.38250e+11 3.47874e+15
1.57000e+00 1.28800e+00 1.62000e+00 5.42683e+15 1.94294e+13 -9.90969e+11 6.68018e+15
3.31000e+00 1.70800e+00 3.71000e+00 2.84357e+16 4.42609e+13 -1.18848e+13 1.52843e+16
3.08200e+00 3.47800e+00 4.14000e+00 3.53471e+16 4.88854e+13 -1.64686e+13 1.70257e+16
1.88200e+00 1.93000e+00 2.62000e+00 1.41693e+16 3.08831e+13 -4.18722e+12 1.07910e+16
1.97800e+00 3.49600e+00 4.06000e+00 3.39453e+16 4.70837e+13 -1.55313e+13 1.66855e+16
2.67400e+00 1.79200e+00 3.41000e+00 2.40085e+16 4.03795e+13 -9.22876e+12 1.40447e+16
1.70200e+00 2.37400e+00 1.93000e+00 7.69644e+15 2.30087e+13 -1.67418e+12 7.95324e+15
2.62000e+00 3.97600e+00 3.78000e+00 2.94563e+16 4.44748e+13 -1.25322e+13 1.55413e+16
3.94600e+00 1.70800e+00 2.65000e+00 1.45620e+16 3.29130e+13 -4.33517e+12 1.09384e+16
1.15600e+00 3.27400e+00 3.01000e+00 1.86562e+16 3.46531e+13 -6.33789e+12 1.23759e+16
3.57400e+00 3.97000e+00 4.65000e+00 4.45780e+16 5.49979e+13 -2.33036e+13 1.91112e+16
2.23000e+00 1.00600e+00 2.71000e+00 1.51725e+16 3.21773e+13 -4.63762e+12 1.11692e+16
1.62400e+00 1.66000e+00 1.63000e+00 5.49452e+15 1.95856e+13 -1.00924e+12 6.72121e+15
1.28800e+00 3.24400e+00 3.75000e+00 2.89428e+16 4.30470e+13 -1.22459e+13 1.54108e+16
2.63200e+00 2.02000e+00 4.17000e+00 3.58622e+16 4.88549e+13 -1.68622e+13 1.71611e+16
2.66200e+00 3.87400e+00 4.47000e+00 4.11582e+16 5.22345e+13 -2.07070e+13 1.83663e+16
2.07400e+00 2.64400e+00 1.74000e+00 6.26697e+15 2.11863e+13 -1.22699e+12 7.17630e+15
2.87200e+00 3.39400e+00 3.73000e+00 2.87024e+16 4.41227e+13 -1.20516e+13 1.53451e+16
1.37800e+00 3.47200e+00 1.30000e-01 3.75481e+13 2.58657e+12 -5.14992e+08 5.50232e+14
2.24800e+00 3.19600e+00 3.91000e+00 3.15050e+16 4.56264e+13 -1.38812e+13 1.60775e+16
2.10400e+00 3.23800e+00 4.47000e+00 4.11424e+16 5.17781e+13 -2.07256e+13 1.83689e+16
1.73200e+00 1.39000e+00 1.13000e+00 2.64937e+15 1.40752e+13 -3.36473e+11 4.66717e+15
2.05600e+00 1.86400e+00 4.64000e+00 4.43535e+16 5.36455e+13 -2.32266e+13 1.90848e+16
1.15600e+00 2.78200e+00 8.20000e-01 1.39399e+15 1.01310e+13 -1.28536e+11 3.38526e+15
3.52000e+00 1.50400e+00 2.52000e+00 1.31621e+16 3.11079e+13 -3.72871e+12 1.04005e+16
4.00000e+00 2.06800e+00 2.40000e-01 1.35797e+14 5.97004e+12 -3.25174e+09 1.03211e+15
1.64200e+00 2.19400e+00 1.67000e+00 5.76644e+15 2.00481e+13 -1.08502e+12 6.88478e+15
1.69000e+00 3.81400e+00 3.42000e+00 2.40909e+16 3.96813e+13 -9.28709e+12 1.40583e+16
3.89200e+00 2.31400e+00 4.71000e+00 4.57899e+16 5.59348e+13 -2.42799e+13 1.93856e+16
1.01800e+00 2.83600e+00 4.01000e+00 3.30818e+16 4.57373e+13 -1.49770e+13 1.64775e+16
1.70200e+00 3.80200e+00 3.82000e+00 3.00426e+16 4.41696e+13 -1.29349e+13 1.56966e+16
3.48400e+00 2.72200e+00 3.97000e+00 3.25418e+16 4.73133e+13 -1.45406e+13 1.63424e+16
1.99000e+00 1.67200e+00 1.57000e+00 5.10562e+15 1.92140e+13 -9.01987e+11 6.47866e+15
2.75800e+00 3.49000e+00 1.46000e+00 4.43057e+15 1.86120e+13 -7.24993e+11 6.03238e+15
2.21200e+00 3.59200e+00 3.08000e+00 1.95682e+16 3.63031e+13 -6.78880e+12 1.26727e+16
3.97600e+00 1.61200e+00 4.14000e+00 3.54219e+16 4.96228e+13 -1.65134e+13 1.70579e+16
3.02800e+00 1.75000e+00 2.38000e+00 1.17311e+16 2.91362e+13 -3.14055e+12 9.81872e+15
2.20000e+00 2.80000e+00 4.01000e+00 3.31370e+16 4.67074e+13 -1.49800e+13 1.64911e+16
1.31800e+00 3.46600e+00 4.21000e+00 3.64627e+16 4.82216e+13 -1.73133e+13 1.72926e+16
2.06800e+00 2.29600e+00 2.87000e+00 1.69996e+16 3.38349e+13 -5.50102e+12 1.18176e+16
3.10600e+00 3.23200e+00 3.79000e+00 2.96431e+16 4.49868e+13 -1.26446e+13 1.55951e+16
2.17000e+00 2.29000e+00 4.79000e+00 4.72578e+16 5.54176e+13 -2.55329e+13 1.96946e+16
2.72200e+00 3.55000e+00 1.39000e+00 4.01768e+15 1.77987e+13 -6.25689e+11 5.74439e+15
2.87200e+00 2.77000e+00 4.82000e+00 4.78774e+16 5.63283e+13 -2.59966e+13 1.98176e+16
1.25800e+00 2.50600e+00 2.61000e+00 1.40401e+16 3.02586e+13 -4.13690e+12 1.07402e+16
1.27600e+00 3.71800e+00 4.43000e+00 4.03590e+16 5.06497e+13 -2.01588e+13 1.81893e+16
2.32000e+00 3.34600e+00 7.50000e-01 1.17847e+15 1.03023e+13 -9.84253e+10 3.11029e+15
2.86000e+00 1.78600e+00 2.23000e+00 1.02998e+16 2.73186e+13 -2.58356e+12 9.20043e+15
3.53200e+00 1.59400e+00 1.52000e+00 4.81662e+15 1.99196e+13 -8.19019e+11 6.29052e+15
2.45200e+00 2.01400e+00 4.00000e+00 3.29957e+16 4.68036e+13 -1.48846e+13 1.64617e+16
3.96400e+00 1.48000e+00 1.19000e+00 2.97173e+15 1.65787e+13 -3.93302e+11 4.93879e+15
3.11200e+00 2.12800e+00 4.87000e+00 4.89043e+16 5.70868e+13 -2.68416e+13 2.00357e+16
3.92200e+00 2.93200e+00 4.31000e+00 3.83537e+16 5.14792e+13 -1.85943e+13 1.77381e+16
2.20600e+00 2.89600e+00 4.93000e+00 5.00404e+16 5.70130e+13 -2.78066e+13 2.02586e+16
2.68000e+00 3.80200e+00 3.61000e+00 2.68779e+16 4.26210e+13 -1.09214e+13 1.48477e+16
2.45800e+00 2.92000e+00 4.44000e+00 4.06179e+16 5.17334e+13 -2.03223e+13 1.82543e+16
1.60000e+00 2.18800e+00 4.97000e+00 5.08396e+16 5.69656e+13 -2.85199e+13 2.04277e+16
2.21200e+00 2.98000e+00 4.51000e+00 4.18915e+16 5.23152e+13 -2.12946e+13 1.85375e+16
3.98800e+00 2.96200e+00 5.50000e-01 6.53241e+14 9.43156e+12 -3.89125e+10 2.30682e+15
1.11400e+00 2.86000e+00 2.84000e+00 1.66123e+16 3.27155e+13 -5.32668e+12 1.16806e+16
3.88600e+00 3.24400e+00 3.32000e+00 2.27971e+16 4.03644e+13 -8.50542e+12 1.36776e+16
2.57200e+00 1.78000e+00 4.81000e+00 4.76882e+16 5.59728e+13 -2.58761e+13 1.97893e+16
2.62600e+00 1.09600e+00 3.49000e+00 2.51501e+16 4.12369e+13 -9.90113e+12 1.43786e+16
2.56000e+00 1.18000e+00 4.46000e+00 4.10250e+16 5.20451e+13 -2.06520e+13 1.83615e+16
1.99600e+00 1.69000e+00 5.70000e-01 6.82649e+14 8.02089e+12 -4.32381e+10 2.36704e+15
1.93600e+00 1.69000e+00 3.26000e+00 2.19205e+16 3.80943e+13 -8.06455e+12 1.34214e+16
1.20400e+00 1.82800e+00 1.41000e+00 4.10810e+15 1.67773e+13 -6.53244e+11 5.81193e+15
3.64600e+00 2.33800e+00 3.78000e+00 2.95229e+16 4.53195e+13 -1.25601e+13 1.55691e+16
2.81200e+00 3.35200e+00 5.70000e-01 6.89395e+14 8.69045e+12 -4.32564e+10 2.37580e+15
3.94000e+00 3.55000e+00 2.60000e-01 1.56885e+14 6.14475e+12 -4.13001e+09 1.11364e+15
2.40400e+00 1.97800e+00 3.16000e+00 2.06142e+16 3.73583e+13 -7.34373e+12 1.30139e+16
1.69600e+00 2.74000e+00 3.02000e+00 1.88024e+16 3.52088e+13 -6.40525e+12 1.24264e+16
2.80000e+00 2.35000e+00 1.80000e-01 7.55070e+13 4.31341e+12 -1.37096e+09 7.71852e+14
2.54200e+00 2.22400e+00 5.50000e-01 6.40489e+14 8.24497e+12 -3.88637e+10 2.29079e+15
2.38000e+00 2.35600e+00 2.76000e+00 1.57344e+16 3.28591e+13 -4.89293e+12 1.13692e+16
3.41800e+00 3.10600e+00 4.37000e+00 3.93958e+16 5.17371e+13 -1.93744e+13 1.79759e+16
1.16200e+00 1.66000e+00 2.30000e+00 1.09078e+16 2.67091e+13 -2.83362e+12 9.46948e+15
3.88000e+00 3.37600e+00 2.26000e+00 1.06021e+16 2.84906e+13 -2.68651e+12 9.32944e+15
2.00200e+00 1.18000e+00 3.71000e+00 2.83848e+16 4.31884e+13 -1.18906e+13 1.52747e+16
2.52400e+00 1.60000e+00 2.14000e+00 9.48008e+15 2.60352e+13 -2.28352e+12 8.82748e+15
1.51000e+00 3.25600e+00 1.85000e+00 7.06779e+15 2.19550e+13 -1.47373e+12 7.62035e+15
3.82600e+00 1.05400e+00 4.15000e+00 3.55945e+16 4.96128e+13 -1.66459e+13 1.71040e+16
2.88400e+00 2.62000e+00 3.26000e+00 2.19495e+16 3.88711e+13 -8.05747e+12 1.34251e+16
3.18400e+00 1.28800e+00 4.39000e+00 3.97797e+16 5.17730e+13 -1.96936e+13 1.80796e+16
1.04800e+00 1.88800e+00 9.00000e-01 1.67693e+15 1.09383e+13 -1.69959e+11 3.71342e+15
3.78400e+00 1.21000e+00 2.91000e+00 1.75419e+16 3.56921e+13 -5.74186e+12 1.20075e+16
2.91400e+00 2.95600e+00 4.33000e+00 3.86571e+16 5.08759e+13 -1.88511e+13 1.78084e+16
1.16800e+00 3.45400e+00 2.65000e+00 1.44662e+16 3.06319e+13 -4.32612e+12 1.08987e+16
3.08800e+00 1.64200e+00 2.72000e+00 1.53094e+16 3.29928e+13 -4.68712e+12 1.12167e+16
3.11200e+00 3.87400e+00 2.23000e+00 1.03014e+16 2.75242e+13 -2.57965e+12 9.19601e+15
1.25800e+00 1.17400e+00 3.15000e+00 2.04479e+16 3.63068e+13 -7.27919e+12 1.29656e+16
3.39400e+00 3.07600e+00 1.73000e+00 6.22342e+15 2.21574e+13 -1.20613e+12 7.14910e+15
3.84400e+00 2.56600e+00 4.77000e+00 4.69513e+16 5.65666e+13 -2.52080e+13 1.96270e+16
1.22200e+00 1.62400e+00 3.88000e+00 3.09999e+16 4.44512e+13 -1.35908e+13 1.59596e+16
3.74800e+00 3.35200e+00 1.48000e+00 4.57119e+15 1.96484e+13 -7.55479e+11 6.12582e+15
1.45600e+00 3.54400e+00 3.93000e+00 3.17864e+16 4.51997e+13 -1.40871e+13 1.61469e+16
1.81600e+00 1.68400e+00 1.61000e+00 5.36463e+15 1.95192e+13 -9.72603e+11 6.64111e+15
3.49000e+00 3.47200e+00 2.86000e+00 1.69240e+16 3.48887e+13 -5.43895e+12 1.17858e+16
2.71600e+00 1.86400e+00 3.50000e+00 2.52902e+16 4.14217e+13 -9.97750e+12 1.44141e+16
