2.751908081693047237e+01 4.097113400901938540e+00 1.548739430165710709e-02 1.421521692932936620e-02 1.090917902815311027e+04 7.686451881454559043e+02 5.830695818985986989e+03 9.931131332814402413e+04 1.494825738318468211e+05
2.707607253501685918e+01 3.127274351165712396e+00 5.940639146063443621e-02 3.116077663588483204e-02 8.313409586438800034e+04 3.795316064497455955e+03 4.762504009704571217e+03 5.797386880192789249e+06 2.664273750851862133e+06
2.594742590982327712e+01 6.283233426660224552e+00 2.813221434007986965e-02 1.180561368184662773e-03 2.526516760787888052e+04 1.913267104100668803e+03 1.104740929258696269e+04 2.074096258911595214e+04 3.333797620525729144e+05
2.565535455022621747e+01 3.264367313381484337e+00 1.895198945491460840e-02 2.528528146456643366e-02 8.045757184839287220e+03 5.897181599721079692e+02 3.498467597182752797e+03 2.080229329826579487e+05 1.579772647914978734e+05
2.923899090941305445e+01 5.834942039809236647e+00 1.870889460848810040e-02 4.500664881627489122e-02 3.709108888243776892e+04 2.159622163162566721e+03 1.234761481828172691e+04 5.462677501018333714e+05 2.580466621366213076e+05
2.710504099584174753e+01 6.268755008354744973e+00 3.129404793913768967e-02 8.423912852788224132e-03 3.067658475758210989e+04 2.118038619300932623e+03 1.205485581158427522e+04 2.081439563153253403e+05 4.484944661289773649e+05
2.519518249444679014e+01 6.702087506246451554e+00 5.982553289502799687e-02 1.972258040264512555e-02 7.821468480406666640e+04 4.391734561068005860e+03 1.229827468341682106e+04 3.527255567169049755e+06 2.572688496991759166e+06
2.936060521424485259e+01 6.181605942887041572e+00 1.962536234756104975e-02 4.494815051902509989e-02 4.233316147563022241e+04 2.386099436989752576e+03 1.340940611771657132e+04 5.826490228246257175e+05 2.729567987043992616e+05
2.663391267842880339e+01 3.090531542055720227e+00 3.237960618565721704e-02 4.499102441828189275e-02 2.143552592642563468e+04 1.357870591164100915e+03 4.196714944555424154e+03 1.142800847814214649e+06 4.418688754049071576e+05
2.922925680015593741e+01 4.804723607714631584e+00 2.213946947332210910e-02 4.096833288297985903e-02 2.669662799506666488e+04 1.644330990529851988e+03 9.463922096983878873e+03 6.044778348841646221e+05 2.968958622404898051e+05
2.947459541517809711e+01 4.234002714500292086e+00 4.663083116765961295e-02 4.404370496302324051e-02 6.369575402270932682e+04 2.927127723523881286e+03 8.395382803428219631e+03 3.491385021847236436e+06 1.242681244806590257e+06
2.677202762443901207e+01 5.509363362636813477e+00 5.009598496832925324e-02 4.064031861585140626e-02 7.470938016821998463e+04 3.845665392873343080e+03 1.042854560364503413e+04 3.763944792364782188e+06 1.417926619345962536e+06
2.970864879435848849e+01 7.713138082504531035e+00 3.257708857347189207e-02 4.203642720083018702e-02 7.784333516146964394e+04 3.822580023552291095e+03 1.813863198185572401e+04 1.285013814456760883e+06 5.535702998022316024e+05
2.794201632151125736e+01 5.805986312224866275e+00 4.471260607440145918e-02 1.306165734608420552e-02 3.637752483592425415e+04 2.215110322140390053e+03 1.144618342368630692e+04 8.423027446660853457e+05 1.028000307622278342e+06
2.806337269474488494e+01 5.936336790592489976e+00 1.708198192144694955e-02 4.720271034276926625e-02 3.544103721297946322e+04 2.207788846135372296e+03 1.193829395924694836e+04 4.966527067044808064e+05 2.284645390136574861e+05
2.937708112863236565e+01 6.916167256386811957e+00 5.467752909241831855e-02 3.573277076644726727e-03 4.808935061171234702e+04 2.658580102433916181e+03 1.536618872341932729e+04 5.026937385082419496e+05 2.092550945271796081e+06
2.888298012933718084e+01 3.348059115966470767e+00 3.250015092183554388e-02 3.574669199941843400e-03 7.195309227930351881e+03 4.484696933104714844e+02 4.241399097281828290e+03 7.429124715963553172e+04 3.444643579009607784e+05
2.741154944376306091e+01 6.507367997676293925e+00 2.184914761690900584e-02 3.379675384383364761e-02 3.994506775276083499e+04 2.511481659894343466e+03 1.302865807156194933e+04 4.665123078411852475e+05 2.817635227656865027e+05
2.727713345838281711e+01 5.813201171072556406e+00 1.667872249569378462e-02 9.651372036446627042e-03 2.407418117847038957e+04 1.768891450410592370e+03 1.088898554371553473e+04 9.390113833251234610e+04 2.114277513792330865e+05
2.966523747306607817e+01 3.889193087281022088e+00 4.834894164111677023e-02 4.487521544072527180e-02 6.907753012402515742e+04 3.060634691792074591e+03 7.586409890791401267e+03 4.055785921336791944e+06 1.397274162067333236e+06
2.840843230414930787e+01 7.101881679912620982e+00 2.831181143317492918e-02 7.987511181865759521e-03 4.435311599159282196e+04 2.642571620526723564e+03 1.519666193416924216e+04 1.728843259625136852e+05 4.092967075630440377e+05
2.792796872731064539e+01 7.366068245717579899e+00 3.942494166697667335e-02 4.859420816503219609e-02 8.087092030566673202e+04 4.159261952736414969e+03 1.593566781957633793e+04 2.216993174115486909e+06 7.684704625717131421e+05
2.880919613957356162e+01 7.392245662560307018e+00 5.657126421171249087e-02 5.900567060955270136e-03 6.049403128864491009e+04 3.238926023186650127e+03 1.638579185964772478e+04 9.422101396739890333e+05 2.348594098810281139e+06
2.595502803015511617e+01 3.543793030107681652e+00 4.299438221442382357e-02 2.422667887651550056e-02 2.296380099458339100e+04 1.459680022890097462e+03 4.757615723065100610e+03 1.242694309336002450e+06 8.096945246525137918e+05
2.719521593687508698e+01 3.420468750582285278e+00 3.869923273624784055e-02 2.714095323335362700e-02 2.122786760405005407e+04 1.328443517195410095e+03 4.957034934705006890e+03 1.082670485060589388e+06 6.550130391296988819e+05
2.646250314117186875e+01 6.300240709053752219e+00 1.593004544466800065e-02 4.565121263362661996e-02 3.523907968142596656e+04 2.393282389675732702e+03 1.190550138198886998e+04 4.216712270354037173e+05 2.037490684488147963e+05
2.814856251326197167e+01 7.019483499328279308e+00 4.293096515236227012e-02 1.085802632997725017e-02 4.938026188357119827e+04 2.854291054973145947e+03 1.486423461028607562e+04 6.276967903759214096e+05 9.405111043124634307e+05
2.536502202682088480e+01 6.813534410728705026e+00 4.393247942410101470e-02 8.453217519185346474e-03 3.727213333631157002e+04 2.643123847519746050e+03 1.238000008015660569e+04 4.669531022300361656e+05 8.873814895960094873e+05
2.897164636364779966e+01 3.651495858019093710e+00 5.256635811398742419e-02 4.971176486431517355e-03 1.460804973140485890e+04 8.706881562829948962e+02 5.388884479543776251e+03 5.429311697716912022e+05 1.591628579602002166e+06
2.527654568195570661e+01 3.264367855427862342e+00 4.819993481743539004e-02 4.550961077819238101e-03 8.169088185395267828e+03 5.441176981548778713e+02 3.151815180899575353e+03 2.842656863258525846e+05 8.988431761254105950e+05
2.518347943341314732e+01 6.762154468378570371e+00 3.037739614106513969e-02 4.829336912331275156e-02 4.804688249579370313e+04 3.156045644573168829e+03 1.235944681684486568e+04 1.060580075853067683e+06 4.036743709839356598e+05
2.650732221554089207e+01 6.666873909244117158e+00 4.383355540675239193e-02 7.767499572730185951e-03 3.770819866572858155e+04 2.515995471185306087e+03 1.276300982863176614e+04 4.459769104869337752e+05 9.237277821848692838e+05
2.783208341881675807e+01 3.570694793593943039e+00 5.003487096054440308e-02 3.220241294863328968e-02 4.986094188226730330e+04 2.477170419297181070e+03 5.936258094152435660e+03 3.050192235466965940e+06 1.438528473288897658e+06
2.854186814306547149e+01 3.107091194300030779e+00 5.935306536975809566e-02 4.224795882411655490e-02 1.195420680166914390e+05 4.949876260070595890e+03 5.344996359781362116e+03 8.323025038407649845e+06 2.831525890869670548e+06
2.979176148364916088e+01 6.047783321604104145e+00 4.609791741722397973e-02 3.325721881146333908e-02 6.952309375516152068e+04 3.307948398287408054e+03 1.347780619107652456e+04 2.575879391137277707e+06 1.226813922650762834e+06
2.746338178759105375e+01 3.184316069930590576e+00 1.890795926718803754e-02 1.664259308018341613e-02 7.337894866653166901e+03 4.941724414493364748e+02 3.705240462295478210e+03 1.407586724617431173e+05 1.632487987385502493e+05
2.822998172907129089e+01 6.037627405717103102e+00 2.169572615654598302e-02 4.545184205965569629e-02 3.920799172280117637e+04 2.352898431126959622e+03 1.234031937565305270e+04 6.403726341086439788e+05 2.878101971400610637e+05
2.771636107807461258e+01 5.627638226201193916e+00 3.473307192306913233e-02 1.570906706595038768e-02 2.940310979686415158e+04 1.938573926963726990e+03 1.079366524936631322e+04 4.993750048834044719e+05 5.547582116651028628e+05
2.668666081555950598e+01 4.004905487253515695e+00 2.352584051160750214e-02 2.064304659148574750e-02 1.227156408491110778e+04 8.981499186120345257e+02 5.538399036595365033e+03 2.592206453591643367e+05 2.378393804410734447e+05
2.781073869102371177e+01 3.844751648123436727e+00 4.717955835370019058e-02 4.112756536478529013e-02 5.434811416953011940e+04 2.701665984204737470e+03 6.689903744700131938e+03 3.177922988619684707e+06 1.201158004016178893e+06
2.571765832864640089e+01 6.972866436879589180e+00 5.205196233205694467e-02 2.734120961491697324e-02 7.459783352089959953e+04 4.201978779747150838e+03 1.331644020683597773e+04 2.803505606934777461e+06 1.551652542577357963e+06
2.769775905538628891e+01 7.174792271996090598e+00 1.657502638881570498e-02 2.790754902928644504e-02 4.661919264984004985e+04 2.825590199790894985e+03 1.496788554868544452e+04 2.843469813633419108e+05 2.244773593738500495e+05
2.550314823821939569e+01 5.515673948025059836e+00 2.779818427258085034e-02 1.327244176043208129e-02 2.074104141048071688e+04 1.662265760387526825e+03 9.011076492242864333e+03 2.318170363141689450e+05 3.263421489773463691e+05
2.792266352243920480e+01 6.761391945096631773e+00 2.243780743714651402e-02 4.511122382719704588e-02 4.837279556303442223e+04 2.829206343449186534e+03 1.411582549189915881e+04 6.636609754277742468e+05 2.989070943112892564e+05
2.975713018500244544e+01 4.782903523255269462e+00 4.009124532949446401e-02 8.832767650931850137e-03 2.219257032981245720e+04 1.414613476299564354e+03 9.426546052054618485e+03 4.313759495053091086e+05 8.060969172238401370e+05
2.721060010779252636e+01 7.821780787984780048e+00 2.258400877395246378e-02 6.766576921038353065e-03 5.105914411714957532e+04 3.130485234578372911e+03 1.627469770755851641e+04 9.788789732556324452e+04 2.943433822365477681e+05
2.505582960586700736e+01 6.929881657877189127e+00 2.985943689259964312e-02 1.558934235683184268e-02 3.649382260473249335e+04 2.667839158675633371e+03 1.246139940121793188e+04 3.254703190286818426e+05 3.855745963555818889e+05
2.939782959299456877e+01 3.080882060022815949e+00 2.050641299628859493e-02 1.747936093837026972e-02 8.336337061775499023e+03 5.243364676061901264e+02 4.073238311320892535e+03 1.885941116406684159e+05 2.065428864998466452e+05
2.948370156213364623e+01 6.702298597832570870e+00 4.100605585362836203e-02 3.525032627343521047e-02 6.866753588910524559e+04 3.396319734747521579e+03 1.510620463523082435e+04 1.888036426804319490e+06 8.878826431609923020e+05
2.933050958540393083e+01 3.386019659082466937e+00 5.915959636866146426e-02 3.657048238925502542e-02 1.071394580132911360e+05 4.388902780192438513e+03 6.217001558979973197e+03 7.289169880976260640e+06 2.869203461508732289e+06
2.542962207047166601e+01 6.668522242436855763e+00 3.364567854531878843e-02 2.641631206389809597e-02 4.090705933542832645e+04 2.787106517644133419e+03 1.217580772208748385e+04 7.232556567541905679e+05 4.850500383618054911e+05
2.710484159278493621e+01 7.859401558698005275e+00 1.969696279216769097e-02 4.176812103039842516e-02 6.004702244754383719e+04 3.526693075400544330e+03 1.643818993397871964e+04 5.074616227539081592e+05 2.571593967877561226e+05
2.522708741088888829e+01 4.046277153436420804e+00 2.010617134715490112e-02 3.802408172589002988e-02 1.371315374645863812e+04 1.080267955330782570e+03 5.332283279130933806e+03 3.777395802289902349e+05 1.968561032590514515e+05
2.693729287404230988e+01 5.841941066824496431e+00 5.074671918936508874e-02 4.336727308487024757e-02 8.558918033517111326e+04 4.296073559089563787e+03 1.139967472408898175e+04 4.251291585336730815e+06 1.496019016492937226e+06
2.559376780852064570e+01 7.805702910600738953e+00 2.184329758725986337e-02 4.160378297128895092e-02 5.495121242468534183e+04 3.529842153511708602e+03 1.513163482013624161e+04 5.415728533007495571e+05 2.670323633901716676e+05
2.596765409214320997e+01 7.461517163947068099e+00 2.030439002088307507e-02 9.808895193602991044e-03 4.237921030471883569e+04 2.881555607018526644e+03 1.439063042562338524e+04 1.165603958033898380e+05 2.482185696826491039e+05
2.780494485579274055e+01 3.841137621311820904e+00 3.553869244101141855e-02 4.615291841678754135e-03 9.623971628905668695e+03 6.452749930758727714e+02 5.156874327440164052e+03 1.222394282585810288e+05 4.329873422839227715e+05
2.992713772073378919e+01 5.112609246220745973e+00 1.912535345997584332e-02 6.818405375348318871e-03 2.032718589429709391e+04 1.347878367596422322e+03 1.024272571521578357e+04 8.201395582545956131e+04 2.527615954459179193e+05
2.687439856553953632e+01 6.209873164987371297e+00 2.050721934236993810e-02 3.265766398386821950e-02 3.406282818387234147e+04 2.285952850797912106e+03 1.188723396262503229e+04 4.036470955215918366e+05 2.559461562450451311e+05
2.648009448930857346e+01 6.869202273389509728e+00 4.389958470145639835e-02 2.436036965871087381e-02 5.582342694745556946e+04 3.301994758658111095e+03 1.346078381538973190e+04 1.422319064684415935e+06 9.407636272335366812e+05
2.959675759655390337e+01 5.943366003207850135e+00 2.291809756270488801e-02 1.132011191379007214e-02 3.112560604210105521e+04 1.901075158457388170e+03 1.266017652596929111e+04 1.787896530931902817e+05 3.174080921289714752e+05
2.971331750395261295e+01 6.072994360973252626e+00 2.808244368941869434e-02 2.548238112713505088e-02 4.006223574925019057e+04 2.248618005978642032e+03 1.324832655518548563e+04 5.676757680084847379e+05 4.210381646407768130e+05
2.537399581524625347e+01 3.693045082154066794e+00 5.903034648304222171e-02 2.207711863005833164e-02 5.546068057418177341e+04 2.963905993965454400e+03 5.302217945427400991e+03 3.704935796609788667e+06 2.403494807818788104e+06
2.566339140966259436e+01 7.391444712889375879e+00 2.421787656428337626e-02 2.815424481862646711e-02 4.648362201138516684e+04 3.096394499152665958e+03 1.409473407329642214e+04 4.234281496464973316e+05 2.984655529071460478e+05
2.620567447063837818e+01 7.876103174143527674e+00 3.504496330973266849e-02 9.976412924177469402e-03 5.231338851956044527e+04 3.322935877804411575e+03 1.567783644350129180e+04 3.118085008936759550e+05 5.488893397850915790e+05
2.675589549195129635e+01 7.601431454738388105e+00 2.295384528729635040e-02 4.582774053684433163e-02 5.773517112703488237e+04 3.452813965850509703e+03 1.552541002092766576e+04 6.705730137036880478e+05 2.961300964707334060e+05
2.617013619689238624e+01 3.891240755013264163e+00 5.931189125952977120e-02 3.773494978271080269e-02 1.001555741040151333e+05 4.734622445539571345e+03 6.335174475680105388e+03 6.765828794312256388e+06 2.576505152967001777e+06
2.549789121468046815e+01 4.493303085785449014e+00 2.441338398219031203e-02 6.334092696102234382e-03 1.099822446007282997e+04 8.288207436635275371e+02 5.779336725026951171e+03 6.658865760164189851e+04 1.989979716390735121e+05
2.552675435542817084e+01 6.477702258926488987e+00 3.810030060049603151e-02 4.000022394682455074e-02 5.125669767095948191e+04 3.201081919542048126e+03 1.191905710220453329e+04 1.498923568819009233e+06 6.350065994702163152e+05
2.675374279497707874e+01 5.965976628852173391e+00 4.271628845950860981e-02 1.583034773380726998e-02 3.640262060940323136e+04 2.348790563701186329e+03 1.119673722860170528e+04 8.479037774304742925e+05 8.679870234191184863e+05
2.710590622343250899e+01 6.737744713457136214e+00 4.791586709948951472e-02 5.988827927595214567e-03 4.013721039215141354e+04 2.560659442679025233e+03 1.334172348651918583e+04 4.715698264844832011e+05 1.226622680780565133e+06
2.712372094542689638e+01 6.825628444818887530e+00 3.612967224543685296e-02 1.858945592067240415e-02 4.514006962214270607e+04 2.782324529107427225e+03 1.366944800247438252e+04 6.451635810662992299e+05 6.009717767738038674e+05
2.815935060988980965e+01 3.598523650958754594e+00 1.929374186580144063e-02 7.865840094855658729e-03 8.028020644274282859e+03 5.300143234308052342e+02 4.675514714108430780e+03 6.490593280432221945e+04 1.633850084231198707e+05
2.764507405584470234e+01 5.709159690943536702e+00 4.813961945400071357e-02 4.565929635359627925e-02 7.969019123002393462e+04 3.940309936297126114e+03 1.144681817095261067e+04 3.801664654121850617e+06 1.295548049747594632e+06
2.715937495207197827e+01 7.249377402249100655e+00 4.693457662680923514e-02 4.972286861725722790e-02 9.853729780364394537e+04 4.957694392942357808e+03 1.516761236416641623e+04 3.750072675757110119e+06 1.189275895056198351e+06
2.597142124737706581e+01 7.719175565848530596e+00 4.543926763668549446e-02 4.913357395384338605e-02 9.395678837947045395e+04 5.076328321592882276e+03 1.545944035024149343e+04 3.179572718567214906e+06 1.032909816254687030e+06
2.793672872158039411e+01 4.515571873878630349e+00 1.821560870763852188e-02 1.681938489052436925e-02 1.484261613767055496e+04 1.060253844116232358e+03 7.372927163487474900e+03 1.612605288501072209e+05 2.003026888123713434e+05
2.780316430625815372e+01 5.714858414687709498e+00 1.668541410295623292e-02 3.790850951677638266e-05 2.193446012900818823e+04 1.528214585050591268e+03 1.047720674796437379e+04 3.290780041425023228e+02 1.933432484856894007e+05
2.740477925107926893e+01 7.017671720954023584e+00 2.971272770734290081e-02 9.138060199184117266e-04 3.774859647150660749e+04 2.468825696269050241e+03 1.420348352621658705e+04 2.073460733663523570e+04 4.212170786413480528e+05
2.910906470877455021e+01 3.857538847647290048e+00 2.255359689692457842e-02 1.833207322792746938e-02 1.271649281476930082e+04 8.538098163626273163e+02 6.142914795418619178e+03 2.434564710838458268e+05 2.575253885715937940e+05
2.521355128665686607e+01 3.611429963478041127e+00 3.438213461524240733e-02 4.594076764186538764e-02 2.454337735797322966e+04 1.679065611824626103e+03 5.001176896257675253e+03 1.277204793233977398e+06 4.775022157045896165e+05
2.882133993659508064e+01 5.238780204741433799e+00 4.481829312368321161e-02 3.307470198405900591e-02 5.355773805334620556e+04 2.733471210376592353e+03 1.065541530988411978e+04 2.244768077176559251e+06 1.081758023479778785e+06
2.721841489256577162e+01 5.590899957943682885e+00 5.051375880386975437e-02 3.775694652671029300e-02 7.465161178972026391e+04 3.783782485697884113e+03 1.085813700046855956e+04 3.666283832782937679e+06 1.482805312152777333e+06
2.685467017582791271e+01 6.444880833069310810e+00 5.944289141806830684e-02 3.281170448187752109e-02 1.159116465828316432e+05 5.560892583162058145e+03 1.290855581464711577e+04 6.130675857762981206e+06 2.698617267022200394e+06
2.789112427163580321e+01 6.304276059109195529e+00 4.168174472926824969e-02 1.165135435245004403e-02 3.878277823425679526e+04 2.378126842813799158e+03 1.272958805930102244e+04 6.068476674881821964e+05 8.539590312575455755e+05
2.547927951420239623e+01 6.784824215070709208e+00 2.327290354456613281e-02 4.030670640385583536e-02 4.091994457445664739e+04 2.806206615787232295e+03 1.250900049853953533e+04 5.642663973812886979e+05 2.801975894435599912e+05
2.635784485720283854e+01 3.761140447653725349e+00 2.144972713794562197e-02 4.831814334264908362e-02 1.634591210478785251e+04 1.212565881360205822e+03 5.453598792882985435e+03 5.830619867010682356e+05 2.381561222482559970e+05
2.743207158983553029e+01 5.941897144288927457e+00 3.574673580975044201e-02 3.890980986856325263e-02 4.653599869193679478e+04 2.704891303437761962e+03 1.170320622986764647e+04 1.333418288380926242e+06 5.941497678868472576e+05
2.884662875752986011e+01 5.825412964913659231e+00 5.154649556275450739e-02 1.828702141133192391e-02 5.504186544783426507e+04 2.842715755832614377e+03 1.217429118332802318e+04 2.017053312956704758e+06 1.672315646595961880e+06
2.670861030802207381e+01 5.932512298087641689e+00 1.508603579759346287e-02 3.246613247487502296e-02 2.863765226468948458e+04 2.038458391325548291e+03 1.103088815580122173e+04 2.850216466358688194e+05 1.952827234745200258e+05
2.794722942995617743e+01 4.849672079486269993e+00 1.820655627904061921e-02 4.961049454854248725e-02 2.499448064081907796e+04 1.671401872954447754e+03 8.994668412924511358e+03 5.466255741703207605e+05 2.330487369490583660e+05
2.770203722797946710e+01 6.523359391240615146e+00 2.592371173286695668e-02 3.825896914601578658e-02 4.464744819535902207e+04 2.674027611647034064e+03 1.331558643141761422e+04 6.931081423790601548e+05 3.515527415001997724e+05
2.778413981285416057e+01 7.733769518172708857e+00 3.928281964873745619e-02 3.273825836878978962e-02 7.394240797161281807e+04 3.952367347665131092e+03 1.671677190461196005e+04 1.467227745582931675e+06 7.561620947744813748e+05
2.758296421279102972e+01 7.325536890606666240e+00 5.663905676005623335e-02 8.169171774215762058e-03 6.066871146847202181e+04 3.392183007235871628e+03 1.534475258449674584e+04 1.254729529489850393e+06 2.256385941316694021e+06
2.645221432942221895e+01 4.542967505756277724e+00 3.819943842069459944e-02 3.244604671530149781e-02 2.999133041988490731e+04 1.934404117491794750e+03 7.597411771712359041e+03 1.244946393762802472e+06 6.423709236187278293e+05
2.824130418573984258e+01 6.111862222960997570e+00 5.077470481768773386e-02 4.291588183679079932e-02 9.398290534936179756e+04 4.434361049789004028e+03 1.287696771760238335e+04 4.434238414607535116e+06 1.579272899056377355e+06
2.591829091367959848e+01 3.377945318261048602e+00 1.517031362337270539e-02 2.681049493100490233e-02 8.118029537666596298e+03 5.975425738142803311e+02 3.790668296005605953e+03 1.725072263211586687e+05 1.312931955935709993e+05
2.785459266101621623e+01 4.255365336872316107e+00 2.555112731549716298e-02 2.544151221577156674e-02 1.708834351008463273e+04 1.229082115969504230e+03 7.121862267013057135e+03 4.256683725270704599e+05 3.178880654650129145e+05
2.820290231638498213e+01 3.925196976282127714e+00 2.086277329164989286e-02 6.562202087841185333e-03 9.585224703935566140e+03 6.419353958335705101e+02 5.493042922353197355e+03 6.153627927415072918e+04 1.851962260889195022e+05
2.918436917232336469e+01 5.611611005121170059e+00 1.519927989054138326e-02 1.045601089106995606e-03 2.312881154576775953e+04 1.541252999231801368e+03 1.120540928604896180e+04 9.544163634927826934e+03 2.046380005667742807e+05
2.833191443115211783e+01 5.798789856064837878e+00 2.284738833880500808e-02 9.399464272961023312e-03 2.644167950475703401e+04 1.792071330783073790e+03 1.149110473488690332e+04 1.401822644402272999e+05 2.988987196949892677e+05
2.580642227387347276e+01 3.102479523615936596e+00 4.636786826036192605e-02 4.998499478054637540e-02 5.208884996425015561e+04 2.750827905401820317e+03 4.361432042060187086e+03 3.363093807773111854e+06 1.046170058903953759e+06
2.808504900302828489e+01 3.694349684677872947e+00 5.143880034870603607e-02 4.534164621805639173e-02 7.695160433340439340e+04 3.517714641930069774e+03 6.546308046381454915e+03 4.854838534651207738e+06 1.616631060140207410e+06
2.950010627388886775e+01 3.842656613442851032e+00 1.766073788553035318e-02 2.494506889946591921e-02 1.328488165078639759e+04 8.925929059842019342e+02 6.384564931067870930e+03 2.529497449777409201e+05 2.108786023682114319e+05
2.507099450671117324e+01 6.385418619926834793e+00 5.381002312611736504e-02 2.607131374088045642e-03 2.846444556542212376e+04 2.221094146079849452e+03 1.105952523357700557e+04 2.880025264803407481e+05 1.643333506779527059e+06
2.872748766927276165e+01 5.689645133878091343e+00 1.850280815802216386e-02 9.212658830228481971e-04 2.329357551342297666e+04 1.578417459313641302e+03 1.114892485566087998e+04 1.000230514546274208e+04 2.326429655331594404e+05
2.703250969841607443e+01 4.964708388553981777e+00 5.725609768179205222e-02 3.452735074749425925e-02 9.201069225551262207e+04 4.396979704324621707e+03 9.239580933353863657e+03 5.486242546656285413e+06 2.317572102678241208e+06
2.519946103522817893e+01 7.146992335688008069e+00 1.640695838631876791e-02 4.190428182257352474e-02 4.194796659696537245e+04 2.934181185992201790e+03 1.317353162085055374e+04 3.814654367415641900e+05 2.001657943510508630e+05
2.913464711146544062e+01 6.258612934733887911e+00 5.220687055646455743e-02 7.211193179527142574e-03 4.331345581720240443e+04 2.425182083243271336e+03 1.337785723444540054e+04 8.372797996053122915e+05 1.752999488184286747e+06
2.610206379894163220e+01 5.558547367454215404e+00 3.225437426519732476e-02 3.065529125756952245e-02 3.127253193907046443e+04 2.154918978703790344e+03 9.849684040091233328e+03 7.778011058981064707e+05 4.535826323717628838e+05
